run,state,level,base,fixing,contiguity,symmetry,extended,order,heuristic,lp,k,L,U,n,m,heur_obj,heur_time,heur_iter,B_q,B_size,B_time,B_timelimit,DFixings,LFixings,UFixings_X,UFixings_R,ZFixings,LP_obj,LP_time,MIP_obj,MIP_bound,MIP_time,MIP_timelimit,MIP_status,MIP_nodes,callbacks,lazy_cuts,connected
run12,KS,county,labeling,True,scf,default,True,B_decreasing,True,False,4,709714,716845,105,263,32,1281.95,10000,4,95,12.58,60,6,386,11,24,34,n/a,n/a,32,32.0,13.25,3600,2,6892,0,0,True
run13,NH,tract,labeling,True,scf,default,True,B_decreasing,True,False,2,654944,661526,295,786,27,1380.69,10000,2,283,7.55,60,1,567,1,11,7,n/a,n/a,26,26.0,7.66,3600,2,5574,0,0,True
run14,ID,tract,labeling,True,scf,default,True,B_decreasing,True,False,2,779873,787709,298,792,17,2836.42,10000,2,291,2.61,60,1,583,1,6,11,n/a,n/a,17,17.0,1.56,3600,2,505,0,0,True
run15,ME,tract,labeling,True,scf,default,True,B_decreasing,True,False,2,660860,667501,358,999,20,2453.25,10000,2,349,3.37,60,1,699,1,8,8,n/a,n/a,20,20.0,1.13,3600,2,102,0,0,True
run16,WV,tract,labeling,True,scf,default,True,B_decreasing,True,False,3,614577,620752,484,1266,47,2285.95,10000,3,467,60.07,60,3,1404,1,15,18,n/a,n/a,43,43.0,322.91,3600,2,25274,0,0,True
run17,NM,tract,labeling,True,scf,default,True,B_decreasing,True,False,3,682962,689824,499,1335,46,2343.16,10000,3,485,60.07,60,3,1458,1,12,24,n/a,n/a,43,43.0,119.40,3600,2,6991,0,0,True
run18,NE,tract,labeling,True,scf,default,True,B_decreasing,True,False,3,605737,611824,532,1369,48,1788.45,10000,3,513,60.13,60,3,1542,1,17,13,n/a,n/a,44,44.0,286.07,3600,2,16503,0,0,True
run19,UT,tract,labeling,True,scf,default,True,B_decreasing,True,False,4,687517,694426,588,1605,90,2697.69,10000,4,556,60.03,60,6,2230,1,29,37,n/a,n/a,80,53.0,3600.13,3600,9,48727,0,0,True
run20,MS,tract,labeling,True,scf,default,True,B_decreasing,True,False,4,738116,745533,664,1784,68,2128.48,10000,4,634,60.14,60,6,2542,1,27,23,n/a,n/a,63,44.0,3600.15,3600,9,37759,0,0,True
run21,AR,tract,labeling,True,scf,default,True,B_decreasing,True,False,4,725335,732624,686,1858,78,2194.78,10000,4,653,60.04,60,6,2618,1,30,23,n/a,n/a,69,41.0,3600.12,3600,9,20210,0,0,True
run22,NV,tract,labeling,True,scf,default,True,B_decreasing,True,False,4,671763,678513,687,1781,89,2385.92,10000,4,655,60.11,60,6,2626,1,29,42,n/a,n/a,77,54.0,3600.11,3600,9,33816,0,0,True
run23,ME,county,labeling,True,scf,aggressive,True,B_decreasing,False,False,2,660860,667501,16,34,n/a,n/a,n/a,2,13,0.05,60,1,27,1,2,5,n/a,n/a,16,16.0,0.11,3600,2,218,0,0,True
run24,NM,county,labeling,True,scf,aggressive,True,B_decreasing,True,False,3,682962,689824,33,78,17,158.72,10000,3,28,0.22,60,3,87,31,7,69,n/a,n/a,17,17.0,0.09,3600,2,1,0,0,True
run25,ID,county,labeling,True,scf,aggressive,True,B_decreasing,True,False,2,779873,787709,44,102,10,538.52,10000,2,41,0.05,60,1,83,1,2,5,n/a,n/a,10,10.0,0.14,3600,2,14,0,0,True
run26,WV,county,labeling,True,scf,aggressive,True,B_decreasing,True,False,3,614577,620752,55,125,23,794.37,10000,3,48,3.87,60,3,147,1,5,14,n/a,n/a,23,23.0,1.21,3600,2,2851,0,0,True
run27,LA,county,labeling,True,scf,aggressive,True,B_decreasing,False,False,6,751785,759339,64,160,n/a,n/a,n/a,6,53,30.71,60,15,333,23,21,80,n/a,n/a,49,49.0,972.39,3600,2,426993,0,0,True
run28,AL,county,labeling,True,scf,aggressive,True,B_decreasing,True,False,7,679406,686233,67,171,55,275.48,10000,7,52,60.05,60,21,385,90,42,287,n/a,n/a,55,55.0,2530.60,3600,2,749042,0,0,True
run29,AR,county,labeling,True,scf,aggressive,True,B_decreasing,True,False,4,725335,732624,75,192,33,420.52,10000,4,64,24.33,60,6,262,1,8,20,n/a,n/a,33,33.0,36.55,3600,2,36091,0,0,True
run30,OK,county,labeling,True,scf,aggressive,True,B_decreasing,True,False,5,746519,754021,77,195,40,379.33,10000,5,64,23.43,60,10,330,87,30,250,n/a,n/a,40,40.0,3.93,3600,2,2420,0,0,True
run31,MS,county,labeling,True,scf,aggressive,True,B_decreasing,True,False,4,738116,745533,82,202,34,546.18,10000,4,69,60.09,60,6,282,1,10,20,n/a,n/a,34,34.0,146.37,3600,2,86403,0,0,True
run32,NE,county,labeling,True,scf,aggressive,True,B_decreasing,True,False,3,605737,611824,93,231,19,278.07,10000,3,86,2.47,60,3,261,8,11,13,n/a,n/a,19,19.0,0.52,3600,2,99,0,0,True
run33,IA,county,labeling,True,scf,aggressive,True,B_decreasing,True,False,4,757781,765396,99,222,33,560.04,10000,4,85,60.10,60,6,346,1,11,17,n/a,n/a,33,33.0,54.82,3600,2,33537,0,0,True
run34,KS,county,labeling,True,scf,aggressive,True,B_decreasing,True,False,4,709714,716845,105,263,32,1281.95,10000,4,95,12.61,60,6,386,11,24,34,n/a,n/a,32,32.0,13.17,3600,2,6892,0,0,True
run35,NH,tract,labeling,True,scf,aggressive,True,B_decreasing,True,False,2,654944,661526,295,786,27,1380.69,10000,2,283,7.50,60,1,567,1,11,7,n/a,n/a,26,26.0,7.84,3600,2,5574,0,0,True
run36,ID,tract,labeling,True,scf,aggressive,True,B_decreasing,True,False,2,779873,787709,298,792,17,2836.42,10000,2,291,2.56,60,1,583,1,6,11,n/a,n/a,17,17.0,1.55,3600,2,505,0,0,True
run37,ME,tract,labeling,True,scf,aggressive,True,B_decreasing,True,False,2,660860,667501,358,999,20,2453.25,10000,2,349,3.33,60,1,699,1,8,8,n/a,n/a,20,20.0,1.19,3600,2,102,0,0,True
run38,WV,tract,labeling,True,scf,aggressive,True,B_decreasing,True,False,3,614577,620752,484,1266,47,2285.95,10000,3,467,60.14,60,3,1404,1,15,18,n/a,n/a,43,43.0,334.10,3600,2,25274,0,0,True
run39,NM,tract,labeling,True,scf,aggressive,True,B_decreasing,True,False,3,682962,689824,499,1335,46,2343.16,10000,3,485,60.06,60,3,1458,1,12,24,n/a,n/a,43,43.0,115.38,3600,2,6991,0,0,True
run40,NE,tract,labeling,True,scf,aggressive,True,B_decreasing,True,False,3,605737,611824,532,1369,48,1788.45,10000,3,513,60.16,60,3,1542,1,17,13,n/a,n/a,44,44.0,272.39,3600,2,16503,0,0,True
run41,UT,tract,labeling,True,scf,aggressive,True,B_decreasing,True,False,4,687517,694426,588,1605,90,2697.69,10000,4,556,60.04,60,6,2230,1,29,37,n/a,n/a,80,53.0,3600.17,3600,9,46941,0,0,True
run42,MS,tract,labeling,True,scf,aggressive,True,B_decreasing,True,False,4,738116,745533,664,1784,68,2128.48,10000,4,634,60.15,60,6,2542,1,27,23,n/a,n/a,63,48.0,3600.19,3600,9,33082,0,0,True
run43,AR,tract,labeling,True,scf,aggressive,True,B_decreasing,True,False,4,725335,732624,686,1858,78,2194.78,10000,4,653,60.06,60,6,2618,1,30,23,n/a,n/a,69,41.0,3600.10,3600,9,19848,0,0,True
run44,NV,tract,labeling,True,scf,aggressive,True,B_decreasing,True,False,4,671763,678513,687,1781,89,2385.92,10000,4,655,60.13,60,6,2626,1,29,42,n/a,n/a,77,55.0,3600.14,3600,9,34276,0,0,True
run45,ME,county,labeling,True,scf,orbitope,True,B_decreasing,False,False,2,660860,667501,16,34,n/a,n/a,n/a,2,13,0.03,60,1,27,1,1,5,n/a,n/a,16,16.0,0.11,3600,2,195,0,0,True
run46,NM,county,labeling,True,scf,orbitope,True,B_decreasing,True,False,3,682962,689824,33,78,17,158.72,10000,3,28,0.20,60,3,87,31,6,69,n/a,n/a,17,17.0,0.05,3600,2,1,0,0,True
run47,ID,county,labeling,True,scf,orbitope,True,B_decreasing,True,False,2,779873,787709,44,102,10,538.52,10000,2,41,0.05,60,1,83,1,1,5,n/a,n/a,10,10.0,0.05,3600,2,1,0,0,True
run48,WV,county,labeling,True,scf,orbitope,True,B_decreasing,True,False,3,614577,620752,55,125,23,794.37,10000,3,48,3.74,60,3,147,1,4,14,n/a,n/a,23,23.0,0.83,3600,2,1476,0,0,True
run49,LA,county,labeling,True,scf,orbitope,True,B_decreasing,False,False,6,751785,759339,64,160,n/a,n/a,n/a,6,53,30.49,60,15,333,23,20,80,n/a,n/a,49,49.0,494.32,3600,2,265550,0,0,True
run50,AL,county,labeling,True,scf,orbitope,True,B_decreasing,True,False,7,679406,686233,67,171,55,275.48,10000,7,52,60.03,60,21,385,90,41,287,n/a,n/a,55,55.0,1539.34,3600,2,516476,0,0,True
run51,AR,county,labeling,True,scf,orbitope,True,B_decreasing,True,False,4,725335,732624,75,192,33,420.52,10000,4,64,24.34,60,6,262,1,7,20,n/a,n/a,33,33.0,30.00,3600,2,18842,0,0,True
run52,OK,county,labeling,True,scf,orbitope,True,B_decreasing,True,False,5,746519,754021,77,195,40,379.33,10000,5,64,20.81,60,10,330,87,29,250,n/a,n/a,40,40.0,3.92,3600,2,2877,0,0,True
run53,MS,county,labeling,True,scf,orbitope,True,B_decreasing,True,False,4,738116,745533,82,202,34,546.18,10000,4,69,60.12,60,6,282,1,9,20,n/a,n/a,34,34.0,32.10,3600,2,33435,0,0,True
run54,NE,county,labeling,True,scf,orbitope,True,B_decreasing,True,False,3,605737,611824,93,231,19,278.07,10000,3,86,2.61,60,3,261,8,10,13,n/a,n/a,19,19.0,0.59,3600,2,140,0,0,True
run55,IA,county,labeling,True,scf,orbitope,True,B_decreasing,True,False,4,757781,765396,99,222,33,560.04,10000,4,85,60.07,60,6,346,1,10,17,n/a,n/a,33,33.0,35.64,3600,2,23266,0,0,True
run56,KS,county,labeling,True,scf,orbitope,True,B_decreasing,True,False,4,709714,716845,105,263,32,1281.95,10000,4,95,12.51,60,6,386,11,23,34,n/a,n/a,32,32.0,12.77,3600,2,5989,0,0,True
run57,NH,tract,labeling,True,scf,orbitope,True,B_decreasing,True,False,2,654944,661526,295,786,27,1380.69,10000,2,283,7.41,60,1,567,1,10,7,n/a,n/a,26,26.0,2.84,3600,2,1222,0,0,True
run58,ID,tract,labeling,True,scf,orbitope,True,B_decreasing,True,False,2,779873,787709,298,792,17,2836.42,10000,2,291,2.52,60,1,583,1,5,11,n/a,n/a,17,17.0,1.00,3600,2,182,0,0,True
run59,ME,tract,labeling,True,scf,orbitope,True,B_decreasing,True,False,2,660860,667501,358,999,20,2453.25,10000,2,349,3.23,60,1,699,1,7,8,n/a,n/a,20,20.0,1.28,3600,2,131,0,0,True
run60,WV,tract,labeling,True,scf,orbitope,True,B_decreasing,True,False,3,614577,620752,484,1266,47,2285.95,10000,3,467,60.12,60,3,1404,1,14,18,n/a,n/a,43,43.0,153.19,3600,2,7681,0,0,True
run61,NM,tract,labeling,True,scf,orbitope,True,B_decreasing,True,False,3,682962,689824,499,1335,46,2343.16,10000,3,485,60.04,60,3,1458,1,11,24,n/a,n/a,43,43.0,97.74,3600,2,5742,0,0,True
run62,NE,tract,labeling,True,scf,orbitope,True,B_decreasing,True,False,3,605737,611824,532,1369,48,1788.45,10000,3,513,60.16,60,3,1542,1,16,13,n/a,n/a,44,44.0,208.36,3600,2,9179,0,0,True
run63,UT,tract,labeling,True,scf,orbitope,True,B_decreasing,True,False,4,687517,694426,588,1605,90,2697.69,10000,4,556,60.02,60,6,2230,1,28,37,n/a,n/a,79,63.0,3600.12,3600,9,43353,0,0,True
run64,MS,tract,labeling,True,scf,orbitope,True,B_decreasing,True,False,4,738116,745533,664,1784,68,2128.48,10000,4,634,60.11,60,6,2542,1,26,23,n/a,n/a,63,48.0,3600.10,3600,9,30272,0,0,True
run65,AR,tract,labeling,True,scf,orbitope,True,B_decreasing,True,False,4,725335,732624,686,1858,78,2194.78,10000,4,653,60.04,60,6,2618,1,29,23,n/a,n/a,72,40.0,3600.07,3600,9,27440,0,0,True
run66,NV,tract,labeling,True,scf,orbitope,True,B_decreasing,True,False,4,671763,678513,687,1781,89,2385.92,10000,4,655,60.12,60,6,2626,1,28,42,n/a,n/a,77,55.0,3600.22,3600,9,33025,0,0,True
