run,state,level,base,fixing,contiguity,symmetry,extended,order,heuristic,lp,k,L,U,n,m,heur_obj,heur_time,heur_iter,B_q,B_size,B_time,B_timelimit,DFixings,LFixings,UFixings_X,UFixings_R,ZFixings,LP_obj,LP_time,MIP_obj,MIP_bound,MIP_time,MIP_timelimit,MIP_status,MIP_nodes,callbacks,lazy_cuts,connected
run33,IA,county,labeling,True,lcut,aggressive,True,B_decreasing,True,False,4,757781,765396,99,222,33,560.04,10000,4,85,60.07,60,6,214,1,44,17,n/a,n/a,33,33.0,47.60,3600,2,47784,2,0,True
run34,KS,county,labeling,True,lcut,aggressive,True,B_decreasing,True,False,4,709714,716845,105,263,32,1281.95,10000,4,95,12.47,60,6,270,11,111,34,n/a,n/a,32,32.0,10.34,3600,2,5794,5,4,True
run35,NH,tract,labeling,True,lcut,aggressive,True,B_decreasing,True,False,2,654944,661526,295,786,27,1380.69,10000,2,283,7.72,60,1,291,1,149,7,n/a,n/a,26,26.0,4.56,3600,2,3500,3,0,True
run36,ID,tract,labeling,True,lcut,aggressive,True,B_decreasing,True,False,2,779873,787709,298,792,17,2836.42,10000,2,291,2.55,60,1,185,1,205,11,n/a,n/a,17,17.0,2.62,3600,2,3395,3,2,True
run37,ME,tract,labeling,True,lcut,aggressive,True,B_decreasing,True,False,2,660860,667501,358,999,20,2453.25,10000,2,349,3.27,60,1,349,1,183,8,n/a,n/a,20,20.0,5.06,3600,2,7023,2,0,True
run38,WV,tract,labeling,True,lcut,aggressive,True,B_decreasing,True,False,3,614577,620752,484,1266,47,2285.95,10000,3,467,60.07,60,3,837,1,204,18,n/a,n/a,43,43.0,93.62,3600,2,7574,9,10,True
run39,NM,tract,labeling,True,lcut,aggressive,True,B_decreasing,True,False,3,682962,689824,499,1335,46,2343.16,10000,3,485,60.04,60,3,816,1,226,24,n/a,n/a,43,43.0,79.67,3600,2,10853,3,0,True
run40,NE,tract,labeling,True,lcut,aggressive,True,B_decreasing,True,False,3,605737,611824,532,1369,48,1788.45,10000,3,513,60.13,60,3,534,1,353,13,n/a,n/a,44,44.0,233.18,3600,2,15173,5,1,True
run41,UT,tract,labeling,True,lcut,aggressive,True,B_decreasing,True,False,4,687517,694426,588,1605,90,2697.69,10000,4,556,60.04,60,6,1730,1,154,37,n/a,n/a,80,70.0,3600.09,3600,9,122637,38,52,True
run42,MS,tract,labeling,True,lcut,aggressive,True,B_decreasing,True,False,4,738116,745533,664,1784,68,2128.48,10000,4,634,60.15,60,6,954,1,424,23,n/a,n/a,63,49.0,3600.12,3600,9,42523,6,0,True
run43,AR,tract,labeling,True,lcut,aggressive,True,B_decreasing,True,False,4,725335,732624,686,1858,78,2194.78,10000,4,653,60.03,60,6,1590,1,287,23,n/a,n/a,71,44.0,3600.10,3600,9,32342,11,4,True
run44,NV,tract,labeling,True,lcut,aggressive,True,B_decreasing,True,False,4,671763,678513,687,1781,89,2385.92,10000,4,655,60.13,60,6,1634,1,277,42,n/a,n/a,77,58.0,3600.14,3600,9,36179,35,48,True
run45,ME,county,labeling,True,lcut,orbitope,True,B_decreasing,False,False,2,660860,667501,16,34,n/a,n/a,n/a,2,13,0.03,60,1,19,1,5,5,n/a,n/a,16,16.0,0.20,3600,2,442,27,43,True
run46,NM,county,labeling,True,lcut,orbitope,True,B_decreasing,True,False,3,682962,689824,33,78,17,158.72,10000,3,28,0.19,60,3,57,31,26,69,n/a,n/a,17,17.0,0.17,3600,2,8,2,0,True
run47,ID,county,labeling,True,lcut,orbitope,True,B_decreasing,True,False,2,779873,787709,44,102,10,538.52,10000,2,41,0.05,60,1,33,1,26,5,n/a,n/a,10,10.0,0.11,3600,2,11,2,0,True
run48,WV,county,labeling,True,lcut,orbitope,True,B_decreasing,True,False,3,614577,620752,55,125,23,794.37,10000,3,48,3.83,60,3,87,1,24,14,n/a,n/a,23,23.0,1.11,3600,2,2534,8,13,True
run49,LA,county,labeling,True,lcut,orbitope,True,B_decreasing,False,False,6,751785,759339,64,160,n/a,n/a,n/a,6,53,30.57,60,15,303,23,35,80,n/a,n/a,49,49.0,134.79,3600,2,94617,71,718,True
run50,AL,county,labeling,True,lcut,orbitope,True,B_decreasing,True,False,7,679406,686233,67,171,55,275.48,10000,7,52,60.03,60,21,301,90,89,287,n/a,n/a,55,55.0,662.81,3600,2,1209522,11,13,True
run51,AR,county,labeling,True,lcut,orbitope,True,B_decreasing,True,False,4,725335,732624,75,192,33,420.52,10000,4,64,24.10,60,6,158,1,33,20,n/a,n/a,33,33.0,21.66,3600,2,14032,3,1,True
run52,OK,county,labeling,True,lcut,orbitope,True,B_decreasing,True,False,5,746519,754021,77,195,40,379.33,10000,5,64,20.85,60,10,295,87,50,250,n/a,n/a,40,40.0,4.75,3600,2,3378,2,0,True
run53,MS,county,labeling,True,lcut,orbitope,True,B_decreasing,True,False,4,738116,745533,82,202,34,546.18,10000,4,69,60.05,60,6,182,1,34,20,n/a,n/a,34,34.0,44.56,3600,2,73742,8,7,True
run54,NE,county,labeling,True,lcut,orbitope,True,B_decreasing,True,False,3,605737,611824,93,231,19,278.07,10000,3,86,2.59,60,3,192,8,56,13,n/a,n/a,19,19.0,1.41,3600,2,959,2,0,True
run55,IA,county,labeling,True,lcut,orbitope,True,B_decreasing,True,False,4,757781,765396,99,222,33,560.04,10000,4,85,60.03,60,6,214,1,43,17,n/a,n/a,33,33.0,34.03,3600,2,32075,2,0,True
run56,KS,county,labeling,True,lcut,orbitope,True,B_decreasing,True,False,4,709714,716845,105,263,32,1281.95,10000,4,95,12.44,60,6,270,11,110,34,n/a,n/a,32,32.0,17.00,3600,2,10393,5,5,True
run57,NH,tract,labeling,True,lcut,orbitope,True,B_decreasing,True,False,2,654944,661526,295,786,27,1380.69,10000,2,283,7.41,60,1,291,1,148,7,n/a,n/a,26,26.0,9.05,3600,2,6896,3,0,True
run58,ID,tract,labeling,True,lcut,orbitope,True,B_decreasing,True,False,2,779873,787709,298,792,17,2836.42,10000,2,291,2.56,60,1,185,1,204,11,n/a,n/a,17,17.0,1.63,3600,2,682,3,2,True
run59,ME,tract,labeling,True,lcut,orbitope,True,B_decreasing,True,False,2,660860,667501,358,999,20,2453.25,10000,2,349,3.19,60,1,349,1,182,8,n/a,n/a,20,20.0,3.33,3600,2,2881,2,0,True
run60,WV,tract,labeling,True,lcut,orbitope,True,B_decreasing,True,False,3,614577,620752,484,1266,47,2285.95,10000,3,467,60.10,60,3,837,1,203,18,n/a,n/a,43,43.0,87.00,3600,2,4177,6,4,True
run61,NM,tract,labeling,True,lcut,orbitope,True,B_decreasing,True,False,3,682962,689824,499,1335,46,2343.16,10000,3,485,60.02,60,3,816,1,225,24,n/a,n/a,43,43.0,30.31,3600,2,709,3,0,True
run62,NE,tract,labeling,True,lcut,orbitope,True,B_decreasing,True,False,3,605737,611824,532,1369,48,1788.45,10000,3,513,60.09,60,3,534,1,352,13,n/a,n/a,44,44.0,236.69,3600,2,8741,6,1,True
run63,UT,tract,labeling,True,lcut,orbitope,True,B_decreasing,True,False,4,687517,694426,588,1605,90,2697.69,10000,4,556,60.02,60,6,1730,1,153,37,n/a,n/a,79,65.0,3600.15,3600,9,54443,12,16,True
run64,MS,tract,labeling,True,lcut,orbitope,True,B_decreasing,True,False,4,738116,745533,664,1784,68,2128.48,10000,4,634,60.15,60,6,954,1,423,23,n/a,n/a,63,39.0,3600.19,3600,9,19073,7,1,True
run65,AR,tract,labeling,True,lcut,orbitope,True,B_decreasing,True,False,4,725335,732624,686,1858,78,2194.78,10000,4,653,60.03,60,6,1590,1,286,23,n/a,n/a,70,38.0,3600.07,3600,9,15554,14,8,True
run66,NV,tract,labeling,True,lcut,orbitope,True,B_decreasing,True,False,4,671763,678513,687,1781,89,2385.92,10000,4,655,60.13,60,6,1634,1,276,42,n/a,n/a,77,53.0,3600.12,3600,9,21383,38,45,True
